"Timestamp","TZ","SOLAR (W/m2)","RAINFALL (mm)","WIND SPEED (m/s)","WIND DIRN (DEG)","AIR TEMP (DEG)","VAPOUR PRESS (kPa)","ATM PRESS (kPa)","REL HUMID (%)","TB COUNT","TB rainfall mm (mm)"
2020/01/21 05:45:00.000,n,8,0,-1.8,2.3,24.3,2.86,99.95,0.934,0,0
2020/01/21 06:00:00.008,n,16,0,-2,2.3,24.2,2.83,99.95,0.931,0,0
2020/01/21 06:15:00.008,n,15,0,-2,2.6,24.2,2.8,99.92,0.916,0,0
2020/01/21 06:30:00.000,n,21,0,-2,2.5,24.3,2.76,99.92,0.898,0,0
2020/01/21 06:45:00.007,n,49,0,-1.8,2.3,24.5,2.71,99.95,0.877,0,0
2020/01/21 07:00:00.008,n,89,0,-1.8,2.5,24.7,2.66,100.02,0.868,0,0
2020/01/21 07:15:00.000,n,234,0,-1.5,3.4,26,2.67,100.03,0.879,0,0
2020/01/21 07:30:00.001,n,352,0,-1.6,2.7,27.7,2.73,100.04,0.865,0,0
2020/01/21 07:45:00.001,n,175,0,-1.9,2.4,27,2.61,100.05,0.821,0,0
2020/01/21 08:00:00.002,n,337,0,-1.6,3.1,27.9,2.58,100.05,0.801,0,0
2020/01/21 08:15:00.002,n,582,0,-1.6,3.3,30.5,2.68,100.05,0.769,0,0
2020/01/21 08:30:00.003,n,535,0,-1.4,3.6,31.8,2.65,100.06,0.73,0,0
2020/01/21 08:45:00.003,n,623,0,-1.3,3,32.900002,2.66,100.05,0.698,0,0
2020/01/21 09:00:00.003,n,668,0,-1.3,3,33.400002,2.68,100.07,0.675,0,0
2020/01/21 09:15:00.011,n,714,0,-1.6,3.2,33.7,2.72,100.07,0.664,0,0
2020/01/21 09:30:00.003,n,758,0,-1.6,3,34.1,2.74,100.07,0.658,0,0
2020/01/21 09:45:00.010,n,797,0,-1.8,2.8,34.7,2.76,100.06,0.639,0,0
2020/01/21 10:00:00.003,n,835,0,-1.6,2.9,35.2,2.86,100.05,0.641,0,0
2020/01/21 10:15:00.000,n,867,0,-1.7,2.6,35.5,2.88,100.05,0.634,0,0
2020/01/21 10:30:00.008,n,896,0,-1.4,2.6,35.7,2.92,100.04,0.629,0,0
2020/01/21 10:45:00.009,n,919,0,-1.6,2.9,36,3.03,100.03,0.631,0,0
2020/01/21 11:00:00.000,n,941,0,-1.8,2.6,36.5,3.04,100.02,0.605,0,0
2020/01/21 11:15:00.002,n,962,0,-1.8,2.2,35.9,3.03,100,0.64,0,0
2020/01/21 11:30:00.010,n,972,0,-1.7,2.1,35.6,3.01,99.98,0.618,0,0
2020/01/21 11:45:00.000,n,976,0,-1.8,2.4,35.7,3.15,99.96,0.642,0,0
2020/01/21 12:00:00.000,n,1004,0,-1.8,2.3,36.1,3.19,99.95,0.625,0,0
2020/01/21 12:15:00.000,n,1001,0,-1.8,2.3,35.9,3.3,99.93,0.666,0,0
2020/01/21 12:30:00.000,n,993,0,-2.4,1.7,35.7,3.36,99.91,0.682,0,0
2020/01/21 12:45:00.016,n,775,0,-2.9,0.6,35.1,3.33,99.89,0.694,0,0
2020/01/21 13:00:00.000,n,905,0,-1.9,1.8,35.3,3.39,99.87,0.69,0,0
2020/01/21 13:15:00.000,n,908,0,-1.7,2,35,3.37,99.85,0.708,0,0
2020/01/21 13:30:00.016,n,939,0,-2.7,1.6,35.3,3.36,99.83,0.686,0,0
2020/01/21 13:45:00.000,n,914,0,-1.5,1.5,35.6,3.36,99.82,0.676,0,0
2020/01/21 14:00:00.000,n,884,0,-2.4,1.8,35.7,3.35,99.8,0.676,0,0
2020/01/21 14:15:00.016,n,847,0,-2.3,1.2,35.6,3.33,99.77,0.676,0,0
2020/01/21 14:30:00.000,n,808,0,-3.5,1.3,35.2,3.28,99.75,0.683,0,0
2020/01/21 14:45:00.000,n,773,0,-2.1,1.4,34.8,3.29,99.73,0.697,0,0
2020/01/21 15:00:00.001,n,729,0,-2.6,1.6,34.7,3.28,99.7,0.696,0,0
2020/01/21 15:15:00.000,n,693,0,-1.8,1.4,34.7,3.3,99.69,0.7,0,0
2020/01/21 15:30:00.001,n,630,0,-2.2,1.6,34.8,3.31,99.73,0.697,0,0
2020/01/21 15:45:00.001,n,549,0,-1.2,1.3,33.9,3.21,99.68,0.718,0,0
2020/01/21 16:00:00.000,n,130,0,-1.8,2.5,32.099998,3.14,99.7,0.747,0,0
2020/01/21 16:15:00.000,n,73,0.272,-1.8,2.3,30.6,3.11,99.7,0.77,1,0.2
2020/01/21 16:30:00.001,n,262,0.493,-1.9,1.3,29.2,3.26,99.75,0.89,3,0.6
2020/01/21 16:45:00.009,n,459,0,-2.1,0.6,29.9,3.31,99.73,0.858,0,0
2020/01/21 17:00:00.001,n,427,0,-2.2,1.3,30.7,3.13,99.69,0.795,0,0
2020/01/21 17:15:00.009,n,298,0,-2.3,1.6,31.3,2.78,99.67,0.695,0,0
2020/01/21 17:30:00.001,n,216,0,-2.2,1.3,31.3,2.67,99.68,0.676,0,0
2020/01/21 17:45:00.002,n,148,0,-2.4,1.9,30.6,2.57,99.79,0.654,0,0
2020/01/21 18:00:00.001,n,76,0,-1.3,2.4,29.6,2.64,99.83,0.685,0,0
2020/01/21 18:15:00.009,n,31,0,-1.7,2.2,28.9,2.74,99.87,0.712,0,0
2020/01/21 18:30:00.000,n,19,0,-1,1.7,28.4,2.82,99.91,0.738,0,0
2020/01/21 18:45:00.008,n,6,0,-2,2.4,28.2,2.9,100.01,0.763,0,0
2020/01/21 19:00:00.000,n,1,0,-2.1,2.7,28,2.96,100.04,0.784,0,0
2020/01/21 19:15:00.000,n,0,0,-2,2.6,27.8,2.96,100.05,0.794,0,0
2020/01/21 19:30:00.008,n,0,0,-2.1,2.3,27.5,2.94,100.02,0.801,0,0
2020/01/21 19:45:00.000,n,0,0,-1.7,2.3,27.3,2.93,100,0.807,0,0
2020/01/21 20:00:00.000,n,0,0,-1.9,2.6,27.2,2.93,99.99,0.811,0,0
2020/01/21 20:15:00.015,n,0,0,-1.8,2.2,27,2.91,99.96,0.818,0,0
2020/01/21 20:30:00.000,n,0,0,-1.5,2.6,26.9,2.88,99.97,0.81,0,0
2020/01/21 20:45:00.000,n,0,0,-2.1,2.4,26.7,2.81,99.98,0.797,0,0
2020/01/21 21:00:00.016,n,0,0,-1.8,2.3,26.5,2.8,99.99,0.799,0,0
2020/01/21 21:15:00.000,n,0,0,-2,2.3,26.4,2.78,100.02,0.8,0,0
2020/01/21 21:30:00.000,n,0,0,-2,2.4,26.2,2.78,100.05,0.811,0,0
2020/01/21 21:45:00.007,n,0,0,-2.1,2.4,26,2.78,100.07,0.819,0,0
2020/01/21 22:00:00.000,n,0,0,-2,2.5,25.9,2.76,100.07,0.816,0,0
2020/01/21 22:15:00.000,n,0,0,-2.1,2.2,25.9,2.74,100.06,0.808,0,0
2020/01/21 22:30:00.008,n,0,0,-2.1,2.5,25.9,2.71,100.07,0.802,0,0
2020/01/21 22:45:00.000,n,0,0,-1.9,2.2,25.9,2.66,100.08,0.787,0,0
2020/01/21 23:00:00.000,n,0,0,-2,2.4,25.8,2.67,100.08,0.795,0,0
2020/01/21 23:15:00.008,n,0,0,-1.9,2.3,25.6,2.67,100.09,0.802,0,0
2020/01/21 23:30:00.007,n,0,0,-1.9,2.3,25.5,2.71,100.09,0.816,0,0
2020/01/21 23:45:00.000,n,0,0,-2,2.3,25.4,2.72,100.09,0.823,0,0
2020/01/22 00:00:00.010,n,0,0,-2,2.5,25.4,2.67,100.09,0.809,0,0
2020/01/22 00:15:00.000,n,0,0,-2.1,2.4,25.2,2.64,100.06,0.812,0,0
2020/01/22 00:30:00.000,n,0,0,-2,2.3,25,2.62,100.03,0.817,0,0
2020/01/22 00:45:00.017,n,0,0,-1.8,2.3,24.8,2.6,99.99,0.82,0,0
2020/01/22 01:00:00.009,n,0,0,-2.1,2.4,24.6,2.59,99.97,0.822,0,0
2020/01/22 01:15:00.000,n,0,0,-1.9,2.3,24.5,2.56,99.96,0.813,0,0
2020/01/22 01:30:00.008,n,0,0,-1.8,2.4,24.5,2.52,99.95,0.802,0,0
2020/01/22 01:45:00.000,n,0,0,-1.9,2.4,24.5,2.48,99.95,0.786,0,0
2020/01/22 02:00:00.000,n,0,0,-1.9,2.4,24.4,2.47,99.95,0.789,0,0
2020/01/22 02:15:00.008,n,0,0,-2,2.5,24.2,2.46,99.96,0.796,0,0
2020/01/22 02:30:00.000,n,0,0,-2,2.6,23.9,2.47,99.97,0.823,0,0
2020/01/22 02:45:00.000,n,0,0,-1.8,2.5,23.6,2.48,99.96,0.845,0,0
2020/01/22 03:00:00.009,n,0,0,-1.9,2.4,23.2,2.47,99.96,0.864,0,0
2020/01/22 03:15:00.008,n,0,0,-2,2.6,23,2.45,99.96,0.861,0,0
2020/01/22 03:30:00.000,n,0,0,-2,2.5,22.8,2.44,99.96,0.869,0,0
2020/01/22 03:45:00.008,n,0,0,-1.9,2.5,22.6,2.44,99.98,0.877,0,0
2020/01/22 04:00:00.000,n,0,0,-2.1,2.4,22.5,2.42,99.99,0.871,0,0
2020/01/22 04:15:00.000,n,0,0,-1.8,2.6,22.4,2.42,100.01,0.874,0,0
2020/01/22 04:30:00.000,n,0,0,-1.9,2.4,22.3,2.42,100.01,0.878,0,0
2020/01/22 04:45:00.000,n,0,0,-1.9,2.5,22.2,2.42,100.01,0.885,0,0
2020/01/22 05:00:00.000,n,0,0,-2,2.4,22.1,2.41,100.01,0.891,0,0
2020/01/22 05:15:00.015,n,2,0,-1.8,2.6,22,2.4,100.03,0.898,0,0
2020/01/22 05:30:00.007,n,10,0,-2.1,2.5,22,2.4,100.06,0.893,0,0
2020/01/22 05:45:00.000,n,21,0,-1.8,2.6,22.2,2.41,100.09,0.883,0,0
2020/01/22 06:00:00.016,n,58,0,-1.5,3.1,23.2,2.44,100.11,0.875,0,0
2020/01/22 06:15:00.008,n,109,0,-1.3,3.2,25.2,2.55,100.16,0.864,0,0
2020/01/22 06:30:00.000,n,153,0,-1.2,3.2,26.9,2.66,100.17,0.863,0,0
2020/01/22 06:45:00.001,n,193,0,-1.3,3.2,28.1,2.69,100.2,0.834,0,0
2020/01/22 07:00:00.000,n,227,0,-1.4,3.5,29.2,2.71,100.22,0.802,0,0
2020/01/22 07:15:00.000,n,300,0,-1.6,2.9,30.5,2.75,100.22,0.789,0,0
2020/01/22 07:30:00.008,n,357,0,-1.6,3.3,31.2,2.74,100.21,0.775,0,0
2020/01/22 07:45:00.002,n,416,0,-1.5,3.1,31.7,2.76,100.22,0.763,0,0
2020/01/22 08:00:00.000,n,467,0,-1,3.2,32.7,2.77,100.24,0.725,0,0
2020/01/22 08:15:00.016,n,515,0,-1.5,3.4,33.3,2.79,100.25,0.71,0,0
2020/01/22 08:30:00.000,n,570,0,-1.6,3.3,33.8,2.76,100.25,0.679,0,0
2020/01/22 08:45:00.001,n,628,0,-1.6,3.3,34.4,2.76,100.27,0.667,0,0
2020/01/22 09:00:00.001,n,662,0,-1.7,3.5,34.8,2.75,100.27,0.652,0,0
2020/01/22 09:15:00.001,n,697,0,-1.5,3.3,35.1,2.74,100.28,0.632,0,0
2020/01/22 09:30:00.001,n,779,0,-1.5,3.2,35.8,2.76,100.28,0.618,0,0
2020/01/22 09:45:00.001,n,773,0,-1.7,3.2,35.9,2.72,100.28,0.604,0,0
2020/01/22 10:00:00.001,n,840,0,-1.4,2.5,36.1,2.69,100.27,0.58,0,0
2020/01/22 10:15:00.001,n,875,0,-1.9,3,36,2.64,100.27,0.568,0,0
2020/01/22 10:30:00.001,n,904,0,-2.1,2.8,36.3,2.68,100.27,0.552,0,0
2020/01/22 10:45:00.001,n,931,0,-1.8,2.9,36.3,2.65,100.25,0.54,0,0
2020/01/22 11:00:00.000,n,953,0,-1.8,2.2,36.7,2.69,100.24,0.522,0,0
2020/01/22 11:15:00.016,n,974,0,-1.6,2.4,36.5,2.65,100.22,0.528,0,0
2020/01/22 11:30:00.008,n,990,0,-1.9,2.2,36.4,2.65,100.21,0.525,0,0
2020/01/22 11:45:00.000,n,996,0,-1.9,2.5,36.5,2.72,100.19,0.526,0,0
2020/01/22 12:00:00.009,n,1000,0,-2,2.5,36.6,2.86,100.17,0.55,0,0
2020/01/22 12:15:00.009,n,1000,0,-2,2.1,36.5,2.94,100.15,0.577,0,0
2020/01/22 12:30:00.000,n,996,0,-1.8,2.2,36,2.95,100.11,0.587,0,0
2020/01/22 12:45:00.013,n,993,0,-2.1,2,36.2,2.99,100.1,0.582,0,0
2020/01/22 13:00:00.006,n,980,0,-2.7,2,35.8,2.99,100.08,0.597,0,0
2020/01/22 13:15:00.000,n,967,0,-2.3,1.5,36.2,3.07,100.08,0.592,0,0
2020/01/22 13:30:00.008,n,964,0,-2,1.5,36.6,3.14,100.08,0.605,0,0
2020/01/22 13:45:00.000,n,939,0,-2.3,1.6,36.5,3.17,100.06,0.624,0,0
2020/01/22 14:00:00.000,n,853,0,-3.5,2.5,36.2,3.17,100.04,0.633,0,0
2020/01/22 14:15:00.009,n,914,0,-2,1.2,35.8,3.16,100.02,0.637,0,0
2020/01/22 14:30:00.000,n,842,0,-2.6,0.5,35.6,3.12,99.99,0.636,0,0
2020/01/22 14:45:00.000,n,656,0,-1.4,1.4,34.9,3.04,99.95,0.636,0,0
2020/01/22 15:00:00.016,n,513,0,-2.2,1.4,34.6,2.97,99.93,0.63,0,0
2020/01/22 15:15:00.000,n,709,0,-2.2,0.2,34.7,2.96,99.9,0.622,0,0
2020/01/22 15:30:00.000,n,508,0,-1.5,1.6,34.3,3.02,99.89,0.652,0,0
2020/01/22 15:45:00.015,n,276,0,-2.1,2.8,33.2,3.03,99.9,0.68,0,0
2020/01/22 16:00:00.000,n,206,0,-1.8,2.1,32.2,3.07,99.91,0.713,0,0
2020/01/22 16:15:00.000,n,375,0,-2.5,1.7,32.2,3.1,99.91,0.724,0,0
2020/01/22 16:30:00.016,n,167,0,-1.8,2.2,31.8,3.14,99.92,0.734,0,0
2020/01/22 16:45:00.000,n,125,0,-1.9,3,30.9,3.09,99.93,0.746,0,0
2020/01/22 17:00:00.000,n,87,0,-2.3,1.2,30,3.05,99.93,0.763,0,0
2020/01/22 17:15:00.008,n,63,0,-1.9,2.3,29.3,3.01,99.93,0.774,0,0
2020/01/22 17:30:00.000,n,41,0,-1.3,2.4,28.8,3.02,99.94,0.795,0,0
2020/01/22 17:45:00.000,n,25,0,-2.4,2.4,28.3,3.06,99.99,0.818,0,0
2020/01/22 18:00:00.008,n,9,0,-2.2,2.7,28.1,3.08,100.02,0.82,0,0
2020/01/22 18:15:00.000,n,3,0,-2.1,2.3,28,3.09,100.03,0.829,0,0
2020/01/22 18:30:00.000,n,3,0,-1.7,3.3,27.9,3.1,100.06,0.834,0,0
2020/01/22 18:45:00.007,n,0,0,-1.2,2.2,27.8,3.11,100.12,0.838,0,0
2020/01/22 19:00:00.000,n,0,0,-1.7,2.7,27.7,3.1,100.12,0.842,0,0
2020/01/22 19:15:00.000,n,0,0,-1.5,3.2,27.6,3.09,100.14,0.844,0,0
2020/01/22 19:30:00.008,n,0,0,-1.6,2.3,27.5,3.1,100.16,0.849,0,0
2020/01/22 19:45:00.000,n,0,0,-1.6,2.2,27.5,3.11,100.15,0.849,0,0
2020/01/22 20:00:00.000,n,0,0,-1.9,2.5,27.4,3.1,100.17,0.847,0,0
2020/01/22 20:15:00.007,n,0,0,-2.1,2.3,27.4,3.1,100.23,0.85,0,0
2020/01/22 20:30:00.000,n,0,0,-1.9,2.5,27.4,3.12,100.27,0.852,0,0
2020/01/22 20:45:00.000,n,0,0,-1.9,2.4,27.5,3.13,100.31,0.85,0,0
2020/01/22 21:00:00.000,n,0,0,-1.7,2.6,27.6,3.13,100.34,0.849,0,0
2020/01/22 21:15:00.000,n,0,0.068,-1.7,2.3,27.5,3.14,100.33,0.858,0,0
2020/01/22 21:30:00.000,n,0,0.612,-2,2.5,26.7,3.16,100.31,0.909,3,0.6
2020/01/22 21:45:00.009,n,0,0.051,-2.1,2.5,26,3.11,100.28,0.926,1,0.2
2020/01/22 22:00:00.000,n,0,0.034,-2,2.2,25.8,3.1,100.31,0.924,0,0
2020/01/22 22:15:00.000,n,0,0,-2,2.4,25.8,3.11,100.31,0.926,0,0
2020/01/22 22:30:00.008,n,0,0,-2,2.4,25.8,3.12,100.28,0.929,0,0
2020/01/22 22:45:00.000,n,0,0,-1.9,2.5,25.8,3.12,100.26,0.925,0,0
2020/01/22 23:00:00.000,n,0,0,-2.2,1.9,25.8,3.12,100.25,0.922,0,0
2020/01/22 23:15:00.007,n,0,0,-2.1,2.4,26,3.13,100.27,0.916,0,0
2020/01/22 23:30:00.000,n,0,0,-2.4,2.1,26,3.12,100.26,0.912,0,0
2020/01/22 23:45:00.000,n,0,0,-2.1,3,26.1,3.13,100.26,0.914,0,0
2020/01/23 00:00:00.007,n,0,0,-1.9,2.4,26.1,3.14,100.24,0.913,0,0
2020/01/23 00:15:00.000,n,0,0,-2.1,2.4,26.2,3.15,100.22,0.914,0,0
2020/01/23 00:30:00.000,n,0,0,-1.8,2.6,26.2,3.15,100.21,0.912,0,0
2020/01/23 00:45:00.009,n,0,0,-1.9,2.8,26.2,3.16,100.21,0.914,0,0
2020/01/23 01:00:00.001,n,0,0,-2,2.2,26.3,3.17,100.18,0.916,0,0
2020/01/23 01:15:00.000,n,0,0,-2,2.4,26.3,3.17,100.18,0.917,0,0
2020/01/23 01:30:00.009,n,0,0,-2.2,2.5,26.4,3.18,100.19,0.915,0,0
2020/01/23 01:45:00.009,n,0,0,-1.7,2.4,26.4,3.16,100.18,0.911,0,0
2020/01/23 02:00:00.000,n,0,0,-2,2.3,26.3,3.12,100.16,0.901,0,0
2020/01/23 02:15:00.010,n,0,0,-2.6,2.5,26.3,3.1,100.15,0.897,0,0
2020/01/23 02:30:00.001,n,0,0,-2,2.4,26.3,3.09,100.13,0.897,0,0
2020/01/23 02:45:00.000,n,0,0,-2,2.4,26.2,3.08,100.14,0.897,0,0
2020/01/23 03:00:00.007,n,0,0,-1.9,2.4,26.2,3.07,100.14,0.896,0,0
2020/01/23 03:15:00.007,n,0,0,-2,2.3,26.1,3.05,100.13,0.897,0,0
2020/01/23 03:30:00.000,n,0,0,-2.2,2.5,26,3.04,100.14,0.899,0,0
2020/01/23 03:45:00.007,n,0,0,-2,2.4,26,3.05,100.15,0.898,0,0
2020/01/23 04:00:00.000,n,0,0,-2,2.6,26,3.05,100.15,0.897,0,0
2020/01/23 04:15:00.000,n,0,0,-2.1,2.3,26,3.04,100.16,0.897,0,0
2020/01/23 04:30:00.008,n,0,0,-2,2.5,26,3.03,100.18,0.894,0,0
2020/01/23 04:45:00.007,n,0,0,-1.5,2.2,25.9,3.02,100.2,0.894,0,0
2020/01/23 05:00:00.000,n,0,0,-1.8,2.4,25.9,3.02,100.2,0.898,0,0
2020/01/23 05:15:00.009,n,1,0,-2.3,2.7,25.8,3.01,100.22,0.899,0,0
2020/01/23 05:30:00.000,n,2,0,-2.2,2.2,25.8,3.02,100.22,0.903,0,0
2020/01/23 05:45:00.000,n,6,0,-2,2.5,25.7,3.05,100.24,0.914,0,0
2020/01/23 06:00:00.009,n,22,0,-1.9,2.5,25.7,3.05,100.25,0.918,0,0
2020/01/23 06:15:00.009,n,40,0,-1.8,2.4,25.9,3.06,100.27,0.919,0,0
2020/01/23 06:30:00.000,n,83,0,-1.9,2.4,26.2,3.07,100.29,0.916,0,0
2020/01/23 06:45:00.015,n,133,0,-1.7,2.5,26.7,3.09,100.32,0.909,0,0
2020/01/23 07:00:00.007,n,165,0,-1.8,2.4,27.3,3.13,100.33,0.907,0,0
2020/01/23 07:15:00.000,n,152,0,-1.6,2.5,27.6,3.13,100.36,0.891,0,0
2020/01/23 07:30:00.016,n,173,0,-1.9,2.6,27.8,3.13,100.37,0.888,0,0
2020/01/23 07:45:00.007,n,166,0,-2.4,2.9,27.9,3.14,100.37,0.885,0,0
2020/01/23 08:00:00.000,n,203,0,-2,2.3,28.3,3.16,100.36,0.884,0,0
2020/01/23 08:15:00.008,n,267,0,-1.9,2.4,29.2,3.23,100.38,0.885,0,0
2020/01/23 08:30:00.009,n,193,0,-1.8,2.6,29.5,3.24,100.4,0.865,0,0
2020/01/23 08:45:00.000,n,209,0,-1.8,2.5,29.5,3.23,100.41,0.866,0,0
2020/01/23 09:00:00.009,n,260,0,-1.8,2.4,29.7,3.21,100.41,0.855,0,0
2020/01/23 09:15:00.000,n,194,0.119,-2.3,1.8,29.7,3.24,100.41,0.856,0,0
2020/01/23 09:30:00.000,n,214,0.187,-1.9,2.3,28.8,3.27,100.41,0.919,1,0.2
2020/01/23 09:45:00.015,n,264,0,-1.8,2.3,28.7,3.27,100.41,0.912,1,0.2
2020/01/23 10:00:00.000,n,121,0,-2,2.5,28.5,3.24,100.4,0.892,0,0
2020/01/23 10:15:00.000,n,237,0,-1.8,2.5,28.6,3.26,100.37,0.913,0,0
2020/01/23 10:30:00.008,n,399,0,-2,2.4,29.6,3.33,100.35,0.904,0,0
2020/01/23 10:45:00.000,n,792,0,-1.4,2,31.2,3.39,100.32,0.843,0,0
2020/01/23 11:00:00.000,n,430,0,-1.8,2.4,31.3,3.37,100.33,0.85,0,0
2020/01/23 11:15:00.009,n,295,0,-1.9,2.3,30.6,3.29,100.32,0.857,0,0
2020/01/23 11:30:00.001,n,389,0,-2,2.3,30.4,3.28,100.3,0.864,0,0
2020/01/23 11:45:00.000,n,291,0.595,-1.9,2.4,29.4,3.31,100.32,0.921,3,0.6
2020/01/23 12:00:00.000,n,172,0.357,-1.9,2.4,28.1,3.3,100.32,0.95,2,0.4
2020/01/23 12:15:00.000,n,105,0.119,-1.7,2.6,27.3,3.19,100.33,0.933,0,0
2020/01/23 12:30:00.000,n,140,0.017,-1.8,2.2,26.6,3.04,100.3,0.934,0,0
2020/01/23 12:45:00.003,n,350,0,-2.1,2.3,26.9,3.07,100.23,0.954,0,0
2020/01/23 13:00:00.010,n,573,0,-2.1,2,28,3.21,100.19,0.931,0,0
2020/01/23 13:15:00.002,n,900,0,-1.6,2,29.1,3.33,100.15,0.913,0,0
2020/01/23 13:30:00.009,n,860,0,-2,1.8,30.3,3.42,100.12,0.885,0,0
2020/01/23 13:45:00.002,n,548,0,-1.3,2.2,30.4,3.36,100.12,0.87,0,0
2020/01/23 14:00:00.000,n,366,0,-1.7,2.2,30.2,3.31,100.11,0.87,0,0
2020/01/23 14:15:00.013,n,571,0,-2,2,30.9,3.32,100.09,0.841,0,0
2020/01/23 14:30:00.005,n,567,0,-1.7,1.5,31.1,3.32,100.08,0.838,0,0
2020/01/23 14:45:00.000,n,547,0,-2.7,2.5,31,3.24,100.06,0.827,0,0
2020/01/23 15:00:00.009,n,689,0,-1.2,0.9,31.1,3.23,100.03,0.82,0,0
2020/01/23 15:15:00.001,n,564,0,-2,2,31.1,3.23,100.02,0.815,0,0
2020/01/23 15:30:00.000,n,362,0,-2.6,1.7,30.7,3.21,100.03,0.831,0,0
2020/01/23 15:45:00.008,n,248,0,-2,2.3,30.2,3.18,100.01,0.827,0,0
2020/01/23 16:00:00.000,n,280,0,-1.5,3.1,29.8,3.15,100.01,0.836,0,0
2020/01/23 16:15:00.000,n,206,0,-1.5,1.8,29.4,3.14,100,0.841,0,0
2020/01/23 16:30:00.008,n,201,0,-1.6,1.5,28.9,3.11,99.99,0.849,0,0
2020/01/23 16:45:00.007,n,285,0,-1.7,1.9,28.9,3.1,99.96,0.853,0,0
2020/01/23 17:00:00.000,n,229,0,-2.2,2.1,28.9,3.12,99.97,0.847,0,0
2020/01/23 17:15:00.015,n,163,0,-1,-0.3,28.5,3.09,99.98,0.851,0,0
2020/01/23 17:30:00.000,n,144,0,-2.3,1.8,28.3,3.09,100,0.847,0,0
2020/01/23 17:45:00.000,n,123,0,-2.7,2.7,28,3.07,100,0.851,0,0
2020/01/23 18:00:00.007,n,105,0,-2.1,2,27.7,3.05,100.03,0.853,0,0
2020/01/23 18:15:00.000,n,57,0,-1.9,2.6,27.4,3.03,100.07,0.851,0,0
2020/01/23 18:30:00.001,n,27,0,-3,2.8,27.2,3.01,100.1,0.849,0,0
2020/01/23 18:45:00.016,n,10,0,-2.1,1.8,26.9,2.99,100.14,0.849,0,0
2020/01/23 19:00:00.000,n,1,0,-2,2.8,26.7,2.98,100.14,0.85,0,0
2020/01/23 19:15:00.000,n,0,0,-2.1,2.6,26.6,2.98,100.16,0.856,0,0
2020/01/23 19:30:00.008,n,0,0,-1.8,2.2,26.5,2.98,100.17,0.862,0,0
2020/01/23 19:45:00.000,n,0,0,-3.2,2.9,26.4,2.99,100.15,0.868,0,0
2020/01/23 20:00:00.000,n,0,0,-2.1,2.3,26.3,2.99,100.14,0.872,0,0
2020/01/23 20:15:00.009,n,0,0,-1.9,2.3,26.2,2.98,100.16,0.876,0,0
2020/01/23 20:30:00.000,n,0,0,-2.2,3.2,26,2.96,100.17,0.875,0,0
2020/01/23 20:45:00.000,n,0,0,-1.9,2.4,25.9,2.95,100.19,0.876,0,0
2020/01/23 21:00:00.007,n,0,0,-2.1,1.9,25.8,2.95,100.22,0.877,0,0
2020/01/23 21:15:00.000,n,0,0,-1.2,3.3,25.8,2.95,100.23,0.879,0,0
2020/01/23 21:30:00.000,n,0,0,-1.9,2.5,25.8,2.95,100.24,0.879,0,0
2020/01/23 21:45:00.007,n,0,0,-2.2,2.5,25.7,2.94,100.24,0.878,0,0
2020/01/23 22:00:00.000,n,0,0,-1.9,2,25.7,2.93,100.24,0.878,0,0
2020/01/23 22:15:00.000,n,0,0,-1.9,2.4,25.7,2.93,100.26,0.877,0,0
2020/01/23 22:30:00.009,n,0,0,-1.8,2.2,25.8,2.94,100.25,0.879,0,0
2020/01/23 22:45:00.001,n,0,0,-1.8,2.4,25.8,2.95,100.21,0.881,0,0
2020/01/23 23:00:00.000,n,0,0,-2.1,2.7,25.8,2.96,100.19,0.883,0,0
2020/01/23 23:15:00.008,n,0,0,-2.3,2.5,25.8,2.95,100.18,0.883,0,0
2020/01/23 23:30:00.000,n,0,0,-1.7,2,25.8,2.96,100.2,0.885,0,0
2020/01/23 23:45:00.000,n,0,0,-2.3,2.5,25.9,2.97,100.22,0.884,0,0
2020/01/24 00:00:00.008,n,0,0,-2.2,2.5,25.9,2.96,100.22,0.883,0,0
2020/01/24 00:15:00.000,n,0,0,-2,2.1,25.9,2.96,100.22,0.883,0,0
2020/01/24 00:30:00.000,n,0,0,-2.2,2.4,25.9,2.95,100.23,0.881,0,0
2020/01/24 00:45:00.016,n,0,0,-2.2,2.5,25.8,2.95,100.25,0.881,0,0
2020/01/24 01:00:00.007,n,0,0,-2,2.5,25.9,2.94,100.25,0.876,0,0
2020/01/24 01:15:00.000,n,0,0,-2.2,2.5,25.9,2.93,100.23,0.874,0,0
2020/01/24 01:30:00.007,n,0,0,-1.9,2.4,25.8,2.92,100.22,0.873,0,0
2020/01/24 01:45:00.000,n,0,0,-2,2.6,25.7,2.91,100.21,0.876,0,0
2020/01/24 02:00:00.000,n,0,0,-1.5,2.3,25.5,2.89,100.19,0.88,0,0
2020/01/24 02:15:00.010,n,0,0,-2,2.5,25.3,2.88,100.17,0.883,0,0
2020/01/24 02:30:00.008,n,0,0,-1.9,2.5,25.2,2.87,100.15,0.888,0,0
2020/01/24 02:45:00.003,n,0,0,-1.8,2.6,25,2.87,100.12,0.894,0,0
2020/01/24 03:00:00.014,n,0,0,-2,2.4,24.9,2.87,100.11,0.897,0,0
2020/01/24 03:15:00.005,n,0,0,-1.9,2.5,24.8,2.87,100.08,0.902,0,0
2020/01/24 03:30:00.000,n,0,0,-2.5,2.2,24.8,2.87,100.07,0.904,0,0
